Date,load_resid,load_avg
2020-01-05 05:00:00,-13.071238199373234,5121.55
2020-01-05 06:00:00,-19.100885331071403,5658.9
2020-01-05 07:00:00,-23.811978478688097,6207.8
2020-01-05 08:00:00,-24.510065884400742,6549.35
2020-01-05 09:00:00,-23.913701349984866,6774.15
2020-01-05 10:00:00,-23.05833017851423,6867.8
2020-01-05 11:00:00,-21.839747963820606,6887.9
2020-01-05 12:00:00,-20.49486936904156,6870.5
2020-01-05 13:00:00,-19.982470235921404,6845.5
2020-01-05 14:00:00,-19.401979240680653,6825.85
2020-01-05 15:00:00,-19.315592122028466,6867.25
2020-01-05 16:00:00,-18.920964505787175,7002.55
2020-01-05 17:00:00,-17.642556448526598,7185.75
2020-01-05 18:00:00,-15.957394104533073,7064.75
2020-01-05 19:00:00,-14.867805579855261,6915.95
2020-01-05 20:00:00,-13.703328164141714,6706.4
2020-01-05 21:00:00,-12.614725203050012,6439.299999999999
2020-01-05 22:00:00,-11.618739743198539,6063.049999999999
2020-01-05 23:00:00,-10.318618725525095,5618.0
2020-01-06 00:00:00,-8.182949000095691,5225.5
2020-01-06 01:00:00,-6.83624801271859,5000.549999999999
2020-01-06 02:00:00,-6.293130932913719,4861.65
2020-01-06 03:00:00,-6.032921981978244,4805.3
2020-01-06 04:00:00,-5.709122825132941,4842.25
2020-01-06 05:00:00,-5.16660133281067,5102.0
2020-01-06 06:00:00,-5.33967656613353,5633.3
2020-01-06 07:00:00,-5.038564585532194,6158.5
2020-01-06 08:00:00,-4.521552994462455,6446.9
2020-01-06 09:00:00,-4.488319562949791,6662.85
2020-01-06 10:00:00,-4.154613800129395,6723.85
2020-01-06 11:00:00,-5.112729486351447,6735.15
2020-01-06 12:00:00,-5.580243967908363,6705.799999999999
2020-01-06 13:00:00,-5.000299239930587,6683.6
2020-01-06 14:00:00,-5.61794383555482,6669.7
2020-01-06 15:00:00,-5.879905493558403,6729.7
2020-01-06 16:00:00,-6.637129575828002,6884.0
2020-01-06 17:00:00,-6.443863190515454,7034.6
2020-01-06 18:00:00,-6.3277376706967035,6898.2
2020-01-06 19:00:00,-6.368783155266942,6729.7
2020-01-06 20:00:00,-6.675134283134648,6534.7
2020-01-06 21:00:00,-6.890686843318338,6291.1
2020-01-06 22:00:00,-8.122992961847569,6010.1
2020-01-06 23:00:00,-9.120970451450905,5655.1
2020-01-07 00:00:00,-7.4759879121513775,5195.3
2020-01-07 01:00:00,-6.9535019887338665,4952.9
2020-01-07 02:00:00,-6.580315189820782,4809.8
2020-01-07 03:00:00,-6.279184981395386,4743.45
2020-01-07 04:00:00,-5.472333263202196,4753.0
2020-01-07 05:00:00,-3.405629340806625,4924.2
2020-01-07 06:00:00,-3.6208392310853386,5475.25
2020-01-07 07:00:00,-3.7079463107303896,6023.55
2020-01-07 08:00:00,-3.5888178989620636,6315.45
2020-01-07 09:00:00,-3.938756157920283,6485.549999999999
2020-01-07 10:00:00,-4.601379268208861,6546.95
